customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,late_payments,churned,churn_probability,estimated_clv,clv_at_risk,risk_category,value_category,retention_strategy
CUST_000161,25,F,4.3,78.5,379.61,Month-to-month,Bank transfer,DSL,1,0,1,0.477666501740467,1884.0,899.9236892790398,Medium Risk,High Value,Proactive Engagement
CUST_000162,51,F,91.3,54.25,5060.01,Month-to-month,Electronic check,No,2,1,1,0.49534214536486,1302.0,644.9354732650477,Medium Risk,Low Value,Basic Monitoring
CUST_000163,57,M,2.7,98.08,187.18,Month-to-month,Electronic check,Fiber optic,7,1,1,0.8838890475927462,2353.92,2080.604106909517,High Risk,High Value,Premium Retention Program
CUST_000164,27,M,64.5,64.17,4267.19,Month-to-month,Credit card,No,1,1,1,0.372618496018745,1540.08,573.8622933485489,Medium Risk,Medium Value,Basic Monitoring
CUST_000165,54,F,58.8,70.52,4155.47,Month-to-month,Mailed check,DSL,2,1,0,0.24875173484438023,1692.48,421.00733618941666,Low Risk,Medium Value,No Action Required
CUST_000166,46,M,17.9,63.93,1167.47,Month-to-month,Bank transfer,DSL,2,0,0,0.2263026650039421,1534.32,347.22070496884845,Low Risk,Medium Value,No Action Required
CUST_000167,52,F,31.0,20.0,449.57,Month-to-month,Electronic check,DSL,1,0,0,0.46716397739238846,480.0,224.23870914834646,Medium Risk,Low Value,Basic Monitoring
CUST_000168,68,F,13.7,105.12,1264.32,Month-to-month,Credit card,Fiber optic,2,0,0,0.3508868172637017,2522.88,885.2453335382478,Medium Risk,High Value,Proactive Engagement
CUST_000169,36,F,23.9,77.28,1858.53,One year,Bank transfer,No,2,2,0,0.03340220104402893,1854.72,61.951730320381344,Low Risk,High Value,No Action Required
CUST_000170,28,F,10.0,73.25,810.94,Month-to-month,Bank transfer,DSL,0,2,1,0.4445131333654565,1758.0,781.4540884564725,Medium Risk,Medium Value,Basic Monitoring
CUST_000171,26,M,8.6,63.46,478.58,Month-to-month,Credit card,No,0,2,1,0.39680731138726993,1523.04,604.3534075352676,Medium Risk,Medium Value,Basic Monitoring
CUST_000172,27,F,20.7,69.09,1598.4,Month-to-month,Electronic check,DSL,2,1,0,0.43188205922660805,1658.16,716.1295553271924,Medium Risk,Medium Value,Basic Monitoring
CUST_000173,38,M,16.5,50.07,901.92,Month-to-month,Electronic check,Fiber optic,2,2,1,0.44133759976023745,1201.68,530.3465668798822,Medium Risk,Low Value,Basic Monitoring
CUST_000174,45,F,20.8,80.41,1581.27,Month-to-month,Electronic check,Fiber optic,0,0,1,0.6018353712163431,1929.84,1161.4459727881476,Medium Risk,High Value,Proactive Engagement
CUST_000175,44,F,8.1,32.32,265.13,Month-to-month,Electronic check,DSL,3,0,1,0.5349816555307123,775.6800000000001,414.974570562063,Medium Risk,Low Value,Basic Monitoring
CUST_000176,52,F,11.0,69.65,1012.0,One year,Bank transfer,DSL,3,1,0,0.1560234485273779,1671.6000000000001,260.8087965583649,Low Risk,Medium Value,No Action Required
CUST_000177,40,F,2.1,79.04,41.97,One year,Mailed check,DSL,4,0,0,0.30929605220461354,1896.96,586.7222391900638,Medium Risk,High Value,Proactive Engagement
CUST_000178,61,M,1.3,60.03,130.19,Two year,Bank transfer,DSL,2,0,0,0.2533916589318578,1440.72,365.06643085630617,Low Risk,Medium Value,No Action Required
CUST_000179,36,F,7.0,74.27,488.76,One year,Bank transfer,No,2,0,0,0.05191462447040793,1782.48,92.53677982601272,Low Risk,Medium Value,No Action Required
CUST_000180,80,M,1.9,40.22,145.15,Month-to-month,Credit card,No,3,1,0,0.3674845971980432,965.28,354.72553198332713,Medium Risk,Low Value,Basic Monitoring
CUST_000181,49,F,2.6,40.85,234.15,Month-to-month,Bank transfer,Fiber optic,4,0,1,0.3187302538146704,980.4000000000001,312.4831408399029,Medium Risk,Low Value,Basic Monitoring
CUST_000182,27,F,40.2,70.92,2814.43,One year,Electronic check,Fiber optic,1,1,0,0.10569271249572648,1702.08,179.89745208472613,Low Risk,Medium Value,No Action Required
CUST_000183,23,F,1.0,81.96,193.85,Month-to-month,Credit card,DSL,2,1,1,0.3543870977083362,1967.04,697.0935966762056,Medium Risk,High Value,Proactive Engagement
CUST_000184,47,M,25.8,20.0,738.46,Month-to-month,Credit card,DSL,1,0,0,0.35056716944342425,480.0,168.27224133284363,Medium Risk,Low Value,Basic Monitoring
CUST_000185,36,F,7.6,78.05,602.72,Month-to-month,Credit card,No,6,3,0,0.8307378902646054,1873.1999999999998,1556.1382160436588,High Risk,High Value,Premium Retention Program
CUST_000186,50,F,49.3,51.42,2611.04,One year,Credit card,Fiber optic,1,0,0,0.05807579839756919,1234.08,71.67018128647219,Low Risk,Low Value,No Action Required
CUST_000187,47,F,15.9,60.18,899.37,Two year,Credit card,Fiber optic,7,0,0,0.249079193015952,1444.32,359.7500600567998,Low Risk,Medium Value,No Action Required
CUST_000188,38,F,8.8,31.51,277.72,Two year,Electronic check,Fiber optic,2,0,1,0.22886697960299177,756.24,173.0783646549665,Low Risk,Low Value,No Action Required
CUST_000189,27,F,17.5,43.71,747.14,Month-to-month,Mailed check,Fiber optic,2,0,0,0.18020253701879463,1049.04,189.0396694341963,Low Risk,Low Value,No Action Required
CUST_000190,18,M,11.5,89.15,1109.3,Month-to-month,Mailed check,DSL,5,0,0,0.5757978558887064,2139.6000000000004,1231.9770924594764,Medium Risk,High Value,Proactive Engagement
CUST_000191,33,M,19.9,65.82,1432.9,Two year,Credit card,Fiber optic,2,0,0,0.0,1579.6799999999998,0.0,,Medium Value,No Action Required
CUST_000192,52,F,2.9,55.43,150.86,One year,Mailed check,Fiber optic,2,2,0,0.013890949608507674,1330.32,18.479408083189927,Low Risk,Medium Value,No Action Required
CUST_000193,43,F,120.0,62.09,7603.9,Month-to-month,Bank transfer,No,2,2,1,0.32182606792321566,1490.16,479.5723333764591,Medium Risk,Medium Value,Basic Monitoring
CUST_000194,21,M,13.3,77.23,1180.51,One year,Mailed check,Fiber optic,3,0,0,0.0,1853.52,0.0,,High Value,No Action Required
CUST_000195,42,F,10.3,76.01,865.6,One year,Bank transfer,DSL,2,0,0,0.18264806848326617,1824.2400000000002,333.1939124499135,Low Risk,Medium Value,No Action Required
CUST_000196,45,M,29.7,63.12,1824.85,Two year,Electronic check,DSL,0,1,0,0.16005588643291246,1514.8799999999999,242.46546123949042,Low Risk,Medium Value,No Action Required
CUST_000197,26,F,10.9,92.32,941.23,One year,Credit card,Fiber optic,1,0,0,0.1454761536544618,2215.68,322.3286041291179,Low Risk,High Value,No Action Required
CUST_000198,42,F,43.0,89.26,3756.45,Month-to-month,Bank transfer,Fiber optic,2,1,0,0.35997863080885295,2142.2400000000002,771.1606220639572,Medium Risk,High Value,Proactive Engagement
CUST_000199,40,M,14.5,75.33,1189.91,One year,Electronic check,Fiber optic,3,0,0,0.1533285504951884,1807.92,277.20575301126104,Low Risk,Medium Value,No Action Required
CUST_000200,22,F,30.5,66.37,1903.85,Two year,Electronic check,Fiber optic,2,1,1,0.32655488236068286,1592.88,520.1627410146846,Medium Risk,Medium Value,Basic Monitoring
CUST_000201,45,M,2.7,81.43,289.85,One year,Credit card,Fiber optic,1,1,0,0.0,1954.3200000000002,0.0,,High Value,No Action Required
CUST_000202,48,M,44.9,72.86,3164.45,One year,Mailed check,DSL,3,1,0,0.12833349961088086,1748.6399999999999,224.4090907595707,Low Risk,Medium Value,No Action Required
CUST_000203,56,M,31.9,91.52,3005.3,Two year,Electronic check,DSL,4,0,0,0.3652945988909632,2196.48,802.3622805720229,Medium Risk,High Value,Proactive Engagement
CUST_000204,55,F,5.7,87.49,501.24,One year,Mailed check,DSL,0,0,1,0.24207474469776208,2099.7599999999998,508.29886592657283,Low Risk,High Value,No Action Required
CUST_000205,19,M,3.8,39.54,282.35,Month-to-month,Mailed check,DSL,1,0,0,0.4201240941260306,948.96,398.680960361838,Medium Risk,Low Value,Basic Monitoring
CUST_000206,25,M,9.1,37.85,459.55,One year,Mailed check,Fiber optic,1,0,0,0.18504967536789582,908.4000000000001,168.0991251041966,Low Risk,Low Value,No Action Required
CUST_000207,47,F,89.6,47.47,4395.93,One year,Bank transfer,DSL,1,0,0,0.0,1139.28,0.0,,Low Value,No Action Required
CUST_000208,47,F,7.1,89.4,782.99,Month-to-month,Mailed check,DSL,2,0,0,0.47384360245253365,2145.6000000000004,1016.6788334221563,Medium Risk,High Value,Proactive Engagement
CUST_000209,47,F,14.6,25.59,388.44,Month-to-month,Mailed check,DSL,3,0,1,0.40979047571667404,614.16,251.67691856615252,Medium Risk,Low Value,Basic Monitoring
CUST_000210,80,F,1.0,74.87,-41.01,One year,Electronic check,DSL,4,0,0,0.45958488840169204,1796.88,825.8188942712325,Medium Risk,Medium Value,Basic Monitoring
CUST_000211,48,F,12.1,74.06,794.56,Month-to-month,Credit card,No,1,2,0,0.43300782083807143,1777.44,769.6454210704217,Medium Risk,Medium Value,Basic Monitoring
CUST_000212,57,F,20.3,94.07,1703.59,One year,Bank transfer,DSL,1,2,0,0.08521967366878147,2257.68,192.39875284853454,Low Risk,High Value,No Action Required
CUST_000213,54,M,73.4,69.51,4996.77,Month-to-month,Mailed check,Fiber optic,2,3,0,0.3267280030677282,1668.2400000000002,545.060723837707,Medium Risk,Medium Value,Basic Monitoring
CUST_000214,49,F,17.5,31.42,555.24,Two year,Credit card,DSL,1,0,0,0.0,754.08,0.0,,Low Value,No Action Required
CUST_000215,35,M,41.0,41.02,1627.19,Month-to-month,Mailed check,No,0,0,0,0.3888107572306189,984.48,382.7764142783997,Medium Risk,Low Value,Basic Monitoring
CUST_000216,51,F,19.0,35.45,655.95,Month-to-month,Mailed check,No,4,1,1,0.3260219458706978,850.8000000000001,277.3794715467897,Medium Risk,Low Value,Basic Monitoring
CUST_000217,28,M,1.0,51.55,100.82,Month-to-month,Electronic check,Fiber optic,0,0,1,0.6792880019466918,1237.1999999999998,840.415116008447,Medium Risk,Low Value,Basic Monitoring
CUST_000218,36,M,9.1,60.43,518.3,One year,Credit card,No,2,0,0,0.06342315818336011,1450.32,91.98387477649084,Low Risk,Medium Value,No Action Required
CUST_000219,32,F,20.6,35.86,625.43,Month-to-month,Electronic check,DSL,3,1,0,0.3710280694357222,860.64,319.32159767915994,Medium Risk,Low Value,Basic Monitoring
CUST_000220,41,F,72.2,101.77,7340.63,Month-to-month,Electronic check,DSL,1,2,1,0.570725623180199,2442.48,1393.9859201051725,Medium Risk,High Value,Proactive Engagement
CUST_000221,74,M,47.0,31.87,1409.16,One year,Mailed check,DSL,0,0,0,0.0,764.88,0.0,,Low Value,No Action Required
CUST_000222,18,F,6.2,98.65,586.69,Month-to-month,Mailed check,DSL,3,1,1,0.3928375329930063,2367.6000000000004,930.0821431142418,Medium Risk,High Value,Proactive Engagement
CUST_000223,50,F,6.0,94.63,698.88,One year,Mailed check,DSL,1,3,0,0.18742638005857948,2271.12,425.667800278641,Low Risk,High Value,No Action Required
CUST_000224,18,M,5.4,87.46,444.4,One year,Credit card,DSL,2,0,0,0.16148931973677352,2099.04,338.9725417002771,Low Risk,High Value,No Action Required
CUST_000225,32,M,61.4,47.66,3102.17,One year,Credit card,Fiber optic,1,1,0,0.0,1143.84,0.0,,Low Value,No Action Required
CUST_000226,56,M,46.0,73.56,3524.14,Month-to-month,Credit card,Fiber optic,3,1,0,0.33909487112747694,1765.44,598.651649283293,Medium Risk,Medium Value,Basic Monitoring
CUST_000227,40,F,35.8,33.07,1125.4,One year,Credit card,DSL,4,3,1,0.35124204522399555,793.6800000000001,278.7737864533808,Medium Risk,Low Value,Basic Monitoring
CUST_000228,23,F,12.0,87.77,939.61,Month-to-month,Mailed check,DSL,2,0,1,0.5041688003167366,2106.48,1062.0214944911993,Medium Risk,High Value,Proactive Engagement
CUST_000229,29,F,16.8,63.15,1058.62,Two year,Mailed check,Fiber optic,2,2,0,0.18053080564662305,1515.6,273.61248903802186,Low Risk,Medium Value,No Action Required
CUST_000230,50,F,15.0,54.77,935.84,Two year,Electronic check,Fiber optic,3,2,0,0.4051348550253969,1314.48,532.5416642337838,Medium Risk,Medium Value,Basic Monitoring
CUST_000231,29,M,7.0,34.41,192.29,Month-to-month,Mailed check,DSL,0,2,0,0.3709743739522162,825.8399999999999,306.3654769846982,Medium Risk,Low Value,Basic Monitoring
CUST_000232,43,F,16.9,20.0,428.37,Month-to-month,Credit card,DSL,5,2,0,0.33473791254385643,480.0,160.6741980210511,Medium Risk,Low Value,Basic Monitoring
CUST_000233,40,M,1.0,39.04,159.88,Month-to-month,Bank transfer,Fiber optic,1,1,0,0.3710867733977197,936.96,347.6934632027275,Medium Risk,Low Value,Basic Monitoring
CUST_000234,30,F,3.4,92.82,237.47,Month-to-month,Mailed check,DSL,3,2,1,0.46183540674691975,2227.68,1028.8214989019782,Medium Risk,High Value,Proactive Engagement
CUST_000235,72,F,52.2,54.93,2801.99,One year,Credit card,No,0,2,0,0.22257711724153492,1318.32,293.4278652018603,Low Risk,Medium Value,No Action Required
CUST_000236,49,M,33.4,60.77,2102.87,One year,Electronic check,DSL,3,1,0,0.16251974981411219,1458.48,237.03180470888634,Low Risk,Medium Value,No Action Required
CUST_000237,18,F,13.2,81.39,1088.9,Month-to-month,Mailed check,DSL,3,0,1,0.3777930370466644,1953.3600000000001,737.9658068454725,Medium Risk,High Value,Proactive Engagement
CUST_000238,42,F,17.5,110.14,1855.92,One year,Bank transfer,Fiber optic,3,0,0,0.0,2643.36,0.0,,High Value,No Action Required
CUST_000239,30,M,11.1,98.13,1052.87,Two year,Credit card,No,1,0,1,0.11533257093599586,2355.12,271.6220444627826,Low Risk,High Value,No Action Required
CUST_000240,52,F,32.4,40.69,1311.43,One year,Mailed check,Fiber optic,3,1,0,0.0,976.56,0.0,,Low Value,No Action Required
CUST_000241,28,M,36.8,20.0,579.52,Month-to-month,Credit card,DSL,0,1,0,0.15372675973669706,480.0,73.78884467361459,Low Risk,Low Value,No Action Required
CUST_000242,38,M,34.6,123.99,4364.35,One year,Bank transfer,DSL,1,0,0,0.18609306661437913,2975.7599999999998,553.7683039084048,Low Risk,High Value,No Action Required
CUST_000243,47,M,30.8,121.72,3698.34,One year,Bank transfer,Fiber optic,2,2,0,0.15661970143826626,2921.2799999999997,457.53000141757843,Low Risk,High Value,No Action Required
CUST_000244,52,M,5.5,69.71,104.41,Two year,Electronic check,DSL,2,2,1,0.2630397967939223,1673.04,440.07610162810374,Low Risk,Medium Value,No Action Required
CUST_000245,21,F,9.9,33.24,326.62,Month-to-month,Bank transfer,Fiber optic,1,1,1,0.5063382556908022,797.76,403.9364068598943,Medium Risk,Low Value,Basic Monitoring
CUST_000246,34,F,15.2,89.08,1282.55,Month-to-month,Mailed check,Fiber optic,1,1,0,0.21930936955103456,2137.92,468.86588735054784,Low Risk,High Value,No Action Required
CUST_000247,32,F,9.6,62.3,769.45,One year,Bank transfer,DSL,2,1,0,0.0826636789422152,1495.1999999999998,123.59873275440015,Low Risk,Medium Value,No Action Required
CUST_000248,30,M,33.8,62.18,2039.88,One year,Mailed check,DSL,1,0,0,0.017426251261010193,1492.32,26.00554328183073,Low Risk,Medium Value,No Action Required
CUST_000249,66,F,9.6,87.36,727.89,One year,Mailed check,Fiber optic,2,0,0,0.27660542341170996,2096.64,579.9419949419275,Low Risk,High Value,No Action Required
CUST_000250,46,F,3.6,73.36,312.72,Month-to-month,Credit card,Fiber optic,2,1,1,0.419754073435903,1760.6399999999999,739.0358118541882,Medium Risk,Medium Value,Basic Monitoring
CUST_000251,21,F,12.2,35.35,366.04,One year,Mailed check,No,2,0,0,0.05447508943195698,848.4000000000001,46.216665874072305,Low Risk,Low Value,No Action Required
CUST_000252,53,F,93.8,56.88,5256.74,Month-to-month,Mailed check,DSL,1,0,1,0.25300392317670933,1365.1200000000001,345.3807156069895,Low Risk,Medium Value,No Action Required
CUST_000253,71,M,6.1,81.53,551.92,Month-to-month,Electronic check,Fiber optic,2,2,0,0.67639580239476,1956.72,1323.5171944618749,Medium Risk,High Value,Proactive Engagement
CUST_000254,55,M,22.7,77.76,1663.5,One year,Credit card,DSL,0,1,0,0.126436007965543,1866.2400000000002,235.959935505615,Low Risk,High Value,No Action Required
CUST_000255,18,F,13.6,71.55,828.53,Month-to-month,Mailed check,DSL,1,4,1,0.2383490214231312,1717.1999999999998,409.29293958780084,Low Risk,Medium Value,No Action Required
CUST_000256,32,M,1.8,88.34,328.79,Month-to-month,Electronic check,Fiber optic,1,0,1,0.763607463059552,2120.16,1618.9699988803395,High Risk,High Value,Premium Retention Program
CUST_000257,59,F,16.1,55.96,956.65,One year,Credit card,No,6,2,0,0.12900289906498089,1343.04,173.25605356023192,Low Risk,Medium Value,No Action Required
CUST_000258,29,F,29.1,69.47,1992.92,One year,Bank transfer,DSL,1,2,0,0.0,1667.28,0.0,,Medium Value,No Action Required
CUST_000259,46,F,17.3,20.0,345.22,Month-to-month,Mailed check,Fiber optic,1,1,0,0.2732868705779283,480.0,131.17769787740556,Low Risk,Low Value,No Action Required
CUST_000260,51,M,49.4,53.76,2703.97,One year,Bank transfer,Fiber optic,1,0,0,0.1290081157043634,1290.24,166.45143120639784,Low Risk,Low Value,No Action Required
CUST_000261,26,F,8.2,84.1,785.58,Month-to-month,Credit card,DSL,7,1,0,0.5517665016531145,2018.3999999999999,1113.685506936646,Medium Risk,High Value,Proactive Engagement
CUST_000262,39,M,2.2,55.24,43.98,Month-to-month,Credit card,No,1,2,0,0.4299339715638769,1325.76,569.9892621405255,Medium Risk,Medium Value,Basic Monitoring
CUST_000263,18,M,66.2,53.34,3567.26,Month-to-month,Electronic check,Fiber optic,1,2,0,0.33868140180512163,1280.16,433.56638333484455,Medium Risk,Low Value,Basic Monitoring
CUST_000264,24,F,11.4,38.96,393.64,Month-to-month,Mailed check,Fiber optic,2,1,0,0.21743337332884116,935.04,203.30890139739964,Low Risk,Low Value,No Action Required
CUST_000265,36,M,20.6,90.08,1838.23,Two year,Mailed check,Fiber optic,2,0,0,0.0,2161.92,0.0,,High Value,No Action Required
CUST_000266,21,M,37.7,78.71,2982.36,Month-to-month,Electronic check,Fiber optic,3,0,0,0.6012808009670486,1889.04,1135.8434842587935,Medium Risk,High Value,Proactive Engagement
CUST_000267,64,F,9.4,85.64,805.04,One year,Bank transfer,No,2,3,0,0.2449168682215226,2055.36,503.39233426778867,Low Risk,High Value,No Action Required
CUST_000268,18,M,30.2,21.84,733.8,Two year,Credit card,DSL,2,2,1,0.10996962118804639,524.16,57.64167664192639,Low Risk,Low Value,No Action Required
CUST_000269,33,M,3.5,60.99,261.7,Two year,Electronic check,DSL,2,0,0,0.4158113658537661,1463.76,608.6480448821087,Medium Risk,Medium Value,Basic Monitoring
CUST_000270,41,F,8.3,58.0,328.45,Month-to-month,Credit card,No,2,0,0,0.32418484552512494,1392.0,451.26530497097394,Medium Risk,Medium Value,Basic Monitoring
CUST_000271,61,F,3.8,57.99,81.76,Two year,Bank transfer,No,0,0,0,0.2567001016342736,1391.76,357.2649334505166,Low Risk,Medium Value,No Action Required
CUST_000272,18,M,40.0,49.6,1947.67,Two year,Bank transfer,DSL,2,2,0,0.0,1190.4,0.0,,Low Value,No Action Required
CUST_000273,57,F,6.0,56.35,523.47,Month-to-month,Bank transfer,DSL,2,0,1,0.5000362217675485,1352.4,676.2489863184326,Medium Risk,Medium Value,Basic Monitoring
CUST_000274,40,F,30.3,86.24,2530.5,Month-to-month,Mailed check,Fiber optic,2,1,1,0.4459491502385459,2069.7599999999998,923.0077131977328,Medium Risk,High Value,Proactive Engagement
CUST_000275,25,M,68.9,20.0,1356.76,Month-to-month,Credit card,DSL,2,3,0,0.4065034515413993,480.0,195.12165673987164,Medium Risk,Low Value,Basic Monitoring
CUST_000276,46,M,18.0,109.43,1916.92,One year,Credit card,Fiber optic,3,0,0,0.05666627097359965,2626.32,148.82376078338424,Low Risk,High Value,No Action Required
CUST_000277,42,F,18.6,77.1,1381.53,One year,Electronic check,DSL,2,0,0,0.23204606939685968,1850.3999999999999,429.3780468119491,Low Risk,High Value,No Action Required
CUST_000278,30,M,14.8,63.94,966.36,Month-to-month,Credit card,Fiber optic,2,0,0,0.3115437364439554,1534.56,478.0825561974362,Medium Risk,Medium Value,Basic Monitoring
CUST_000279,41,F,9.5,87.67,969.86,One year,Mailed check,DSL,1,1,0,0.11098629715054786,2104.08,233.52404810852474,Low Risk,High Value,No Action Required
CUST_000280,34,F,15.5,28.7,490.35,Month-to-month,Electronic check,Fiber optic,1,1,1,0.45240989535033377,688.8,311.6199359173099,Medium Risk,Low Value,Basic Monitoring
CUST_000281,41,M,22.2,48.38,991.8,Two year,Bank transfer,Fiber optic,1,0,0,0.0,1161.1200000000001,0.0,,Low Value,No Action Required
CUST_000282,49,M,102.4,61.97,6623.5,Month-to-month,Credit card,Fiber optic,1,0,0,0.42182164112153675,1487.28,627.3668904072391,Medium Risk,Medium Value,Basic Monitoring
